EPISODE,TITLE,APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED, EPISODE_TITLE, AIR_DATE,id,painting_index,img_src,"PAINTING_TITLE",season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
"SPLASHES OF AUTUMN", September 15 1992
"SUMMER IN THE MOUNTAINS", September 22 1992
"ORIENTAL FALLS", September 29 1992
"AUTUMN PALETTE", October 6 1992
"CYPRESS SWAMP", October 13 1992
"DOWNSTREAM VIEW", October 20 1992
"JUST BEFORE THE STORM", October 27 1992
"FISHERMAN'S PARADISE", November 3 1992
"DESERT HUES", November 10 1992
"THE PROPERTY LINE", November 17 1992
"IN THE STILLNESS OF MORNING", December 1 1992
"DELIGHTFUL MEADOW HOME", December 8 1992
"FIRST SNOW", December 15 1992
"LAKE IN THE VALLEY", December 22 1992
"A TRACE OF SPRING", December 29 1992
"AN ARCTIC WINTER DAY", January 5 1993
"SNOW BIRCH", January 12 1993
"EARLY AUTUMN", January 19 1993
"TRANQUIL WOODED STREAM", January 26 1993
"PURPLE MOUNTAIN RANGE", February 2 1993
"STORM'S A COMIN'", February 9 1993
"SUNSET AGLOW", February 16 1993
"EVENING AT THE FALLS", February 23 1993
"TWILIGHT BEAUTY", March 2 1993
"ANGLER'S HAVEN", March 9 1993
"RUSTIC WINTER WOODS", March 16 1993
"WILDERNESS FALLS", March 23 1993
"WINTER AT THE FARM", March 30 1993
"DAISIES AT DAWN", April 6 1993
"A SPECTACULAR VIEW", April 13 1993
"DAYBREAK", April 20 1993
"ISLAND PARADISE", April 27 1993
"SUNLIGHT IN THE SHADOWS", May 4 1993
"SPLENDOR OF A SNOWY WINTER", May 11 1993
"FOREST RIVER", May 18 1993
"GOLDEN GLOW OF MORNING", May 20 1993
"FISHERMAN'S TRAIL", May 25 1993
"A WARM WINTER", June 1 1993
"UNDER PASTEL SKIES", June 8 1993
"GOLDEN RAYS OF SUNLIGHT", June 15 1993
"THE MAGIC OF FALL", June 22 1993
"GLACIER LAKE", June 29 1993
"THE OLD WEATHERED BARN", July 6 1993
"DEEP FOREST FALLS", July 13 1993
"WINTER'S GRACE", July 20 1993
"SPLENDOR OF AUTUMN", July 27 1993
"TRANQUIL SEAS", August 3 1993
"MOUNTAIN SERENITY", August 10 1993
"HOME BEFORE NIGHTFALL", August 17 1993
"ISLAND IN THE WILDERNESS", August 24 1993
"AUTUMN OVAL", August 31 1993
"SEASONAL PROGRESSION", September 7 1993
"LIGHT AT THE SUMMIT", September 14 1993
"COUNTRYSIDE BARN", September 21 1993
"MOUNTAIN LAKE FALLS", September 28 1993
"CYPRESS CREEK", October 5 1993
"TRAPPER'S CABIN", October 12 1993
"STORM ON THE HORIZON", October 19 1993
"POT O' POSIES", October 26 1993
"A PERFECT WINTER DAY", November 2 1993
"AURORA'S DANCE", November 9 1993
"WOODSMAN'S RETREAT", November 16 1993
"BABBLING BROOK", November 23 1993
"WOODGRAIN VIEW", November 30 1993
"WINTER'S PEACE", December 7 1993
"WILDERNESS TRAIL", December 14 1993
"A COPPER WINTER", December 21 1993
"MISTY FOOTHILLS", December 28 1993
"THROUGH THE WINDOW", January 4 1994
"HOME IN THE VALLEY", January 11 1994
"MOUNTAINS OF GRACE", January 18 1994
"SEASIDE HARMONY", January 25 1994
"A COLD SPRING DAY", February 1 1994
"EVENING'S GLOW", February 8 1994
"BLUE RIDGE FALLS", February 15 1994
"REFLECTIONS OF CALM", February 22 1994
"BEFORE THE SNOWFALL", March 1 1994
"WINDING STREAM", March 8 1994
"TRANQUILITY COVE", March 15 1994
"CABIN IN THE HOLLOW", March 22 1994
"VIEW FROM CLEAR CREEK", March 29 1994
"BRIDGE TO AUTUMN", April 5 1994
"TRAIL'S END", April 12 1994
"EVERGREEN VALLEY", April 19 1994
"BALMY BEACH", April 26 1994
"LAKE AT THE RIDGE", May 3 1994
"IN THE MIDST OF WINTER", May 10 1994
"WILDERNESS DAY", May 17 1994










114,186,https://www.twoinchbrush.com/images/painting186.png,"COUNTRY CHARM",9,10,11,https://www.youtube.com/embed/9wp8NRzCJnw,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
115,187,https://www.twoinchbrush.com/images/painting187.png,"NATURE'S PARADISE",9,11,11,https://www.youtube.com/embed/7yU55PUls2c,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
116,188,https://www.twoinchbrush.com/images/painting188.png,"MOUNTAIN BY THE SEA",9,12,13,https://www.youtube.com/embed/so--opB-yuQ,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFFFFF' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
117,189,https://www.twoinchbrush.com/images/painting189.png,"MOUNTAIN HIDEAWAY",9,13,12,https://www.youtube.com/embed/q48EWPrbzVs,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
118,163,https://www.twoinchbrush.com/images/painting163.png,"TOWERING PEAKS",10,1,13,https://www.youtube.com/embed/1s58rW0_LN4,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
119,164,https://www.twoinchbrush.com/images/painting164.png,"CABIN AT SUNSET",10,2,12,https://www.youtube.com/embed/a6Wil3OXNuI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
120,165,https://www.twoinchbrush.com/images/painting165.png,"TWIN FALLS",10,3,12,https://www.youtube.com/embed/cMwkY8ojRik,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
121,166,https://www.twoinchbrush.com/images/painting166.png,"SECLUDED BRIDGE",10,4,12,https://www.youtube.com/embed/vrAMRxBB5KI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
122,167,https://www.twoinchbrush.com/images/painting167.png,"OCEAN BREEZE",10,5,12,https://www.youtube.com/embed/XZmdzfvXRuw,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#102E3C' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
123,168,https://www.twoinchbrush.com/images/painting168.png,"AUTUMN WOODS",10,6,12,https://www.youtube.com/embed/vKyMU5Z8cDI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
124,170,https://www.twoinchbrush.com/images/painting170.png,"WINTER SOLITUDE",10,7,7,https://www.youtube.com/embed/ov4YaCQB9co,"  'Alizarin Crimson' 'Bright Red' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#DB0000' '#5F2E1F' '#000000' '#0C0040' '#FFFFFF' '#221B15' ",0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
125,171,https://www.twoinchbrush.com/images/painting171.png,"GOLDEN SUNSET",10,8,12,https://www.youtube.com/embed/CiNDyckERXQ,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
126,172,https://www.twoinchbrush.com/images/painting172.png,"MOUNTAIN OVAL",10,9,11,https://www.youtube.com/embed/Qj6lMtnCt8o,"  'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0
127,173,https://www.twoinchbrush.com/images/painting173.png,"OCEAN SUNSET",10,10,12,https://www.youtube.com/embed/OJ_xqtvZf3o,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
128,174,https://www.twoinchbrush.com/images/painting174.png,"TRIPLE VIEW",10,11,12,https://www.youtube.com/embed/zoTeyliLn5o,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
129,175,https://www.twoinchbrush.com/images/painting175.png,"WINTER FROST",10,12,9,https://www.youtube.com/embed/8satX-hLkuI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' ",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1
130,176,https://www.twoinchbrush.com/images/painting176.png,"LAKESIDE CABIN",10,13,12,https://www.youtube.com/embed/1l_TsfCIb_I,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
131,150,https://www.twoinchbrush.com/images/painting150.png,"MOUNTAIN STREAM",11,1,12,https://www.youtube.com/embed/xdFCj6BzQio,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
132,151,https://www.twoinchbrush.com/images/painting151.png,"COUNTRY CABIN",11,2,7,https://www.youtube.com/embed/Dkww2nHpuZw,"  'Alizarin Crimson' 'Bright Red' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#DB0000' '#5F2E1F' '#000000' '#021E44' '#FFFFFF' '#221B15' ",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
133,152,https://www.twoinchbrush.com/images/painting152.png,"DAISY DELIGHT",11,3,10,https://www.youtube.com/embed/HuHC1RqtvDA,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFFFFF' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
134,153,https://www.twoinchbrush.com/images/painting153.png,"HIDDEN STREAM",11,4,12,https://www.youtube.com/embed/JGzTg8fCj4w,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
135,154,https://www.twoinchbrush.com/images/painting154.png,"TOWERING GLACIER",11,5,12,https://www.youtube.com/embed/67vdGbA3Xkg,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
136,155,https://www.twoinchbrush.com/images/painting155.png,"OVAL BARN",11,6,6,https://www.youtube.com/embed/HqBhCibidNM,"  'Bright Red' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#DB0000' '#5F2E1F' '#000000' '#021E44' '#FFFFFF' '#221B15' ",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
137,156,https://www.twoinchbrush.com/images/painting156.png,"LAKESIDE PATH",11,7,12,https://www.youtube.com/embed/1yjGoJokbZg,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
138,157,https://www.twoinchbrush.com/images/painting157.png,"SUNSET OVAL",11,8,11,https://www.youtube.com/embed/9xG6IzcGotI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
139,158,https://www.twoinchbrush.com/images/painting158.png,"WINTER BARN",11,9,6,https://www.youtube.com/embed/_xkn0ceDreo,"  'Alizarin Crimson' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#5F2E1F' '#000000' '#0C0040' '#FFFFFF' '#221B15' ",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
140,159,https://www.twoinchbrush.com/images/painting159.png,"SUNSET OVER THE WAVES",11,10,10,https://www.youtube.com/embed/c4b_B2F1eZg,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#FFFFFF' '#221B15' ",1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1
141,160,https://www.twoinchbrush.com/images/painting160.png,"GOLDEN GLOW",11,11,8,https://www.youtube.com/embed/aA8RhtaWACA,"  'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0
142,161,https://www.twoinchbrush.com/images/painting161.png,"ROADSIDE BARN",11,12,11,https://www.youtube.com/embed/vJpKhiXvXdA,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
143,162,https://www.twoinchbrush.com/images/painting162.png,"HAPPY ACCIDENT",11,13,11,https://www.youtube.com/embed/Fw6odlNp7_8,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
144,137,https://www.twoinchbrush.com/images/painting137.png,"GOLDEN KNOLL",12,1,7,https://www.youtube.com/embed/-O0Bs65eN5w,"  'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0
145,138,https://www.twoinchbrush.com/images/painting138.png,"MOUNTAIN REFLECTIONS",12,2,12,https://www.youtube.com/embed/rzYpa4XGSnA,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
146,139,https://www.twoinchbrush.com/images/painting139.png,"SECLUDED MOUNTAIN",12,3,13,https://www.youtube.com/embed/3PZabdohLso,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
147,140,https://www.twoinchbrush.com/images/painting140.png,"BRIGHT AUTUMN TREES",12,4,13,https://www.youtube.com/embed/aR-C3h5zURM,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Black' 'Midnight Black\r\n\r\n' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#000000' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
148,141,https://www.twoinchbrush.com/images/painting141.png,"BLACK SEASCAPE",12,5,9,https://www.youtube.com/embed/P_aCan4cBwc,"  'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Titanium White' 'Van Dyke Brown' ","  '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#102E3C' '#FFFFFF' '#221B15' ",1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0
149,142,https://www.twoinchbrush.com/images/painting142.png,"STEEP MOUNTAINS",12,6,12,https://www.youtube.com/embed/fRK8_ioYWw4,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
150,143,https://www.twoinchbrush.com/images/painting143.png,"QUIET MOUNTAINS RIVER",12,7,12,https://www.youtube.com/embed/Leiw-FtADZc,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
